name,type,start_time,duration,"ack","address","read","data"
"I2C","stop",3.95015552,1.99999995e-08,,,,
"I2C","start",3.95016046,1.99999999e-08,,,,
"I2C","address",3.95016996,8.068e-05,true,0x42,false,
"I2C","data",3.95025546,8.068e-05,true,,,0x05
"I2C","data",3.95034096,8.068e-05,true,,,0x4D
"I2C","stop",3.95043122,1.99999999e-08,,,,
"I2C","start",3.95043646,1.99999995e-08,,,,
"I2C","address",3.95044596,8.07e-05,true,0x2A,false,
"I2C","data",3.95053146,8.07e-05,true,,,0x00
"I2C","data",3.95061696,8.07e-05,true,,,0x00
"I2C","stop",3.95070722,1.99999999e-08,,,,
"I2C","start",3.950712,1.99999999e-08,,,,
"I2C","address",3.9507215,8.068e-05,true,0x2A,false,
"I2C","data",3.950807,8.068e-05,true,,,0x19
"I2C","data",3.9508925,8.068e-05,true,,,0x90
"I2C","stop",3.95098274,1.99999995e-08,,,,
"I2C","start",3.95098774,1.99999999e-08,,,,
"I2C","address",3.95099724,8.07e-05,true,0x2A,false,
"I2C","data",3.95108274,8.07e-05,true,,,0x1A
"I2C","data",3.95116824,8.07e-05,true,,,0x03
"I2C","stop",3.9512585,2.00000004e-08,,,,
"I2C","start",3.95126372,1.99999999e-08,,,,
"I2C","address",3.95127322,8.07e-05,true,0x2A,false,
"I2C","data",3.95135872,8.07e-05,true,,,0x1B
"I2C","data",3.95144422,8.07e-05,true,,,0x80
"I2C","stop",3.95153448,2.00000004e-08,,,,
"I2C","start",3.95153962,1.99999999e-08,,,,
"I2C","address",3.95154914,8.068e-05,true,0x2A,false,
"I2C","data",3.95163464,8.068e-05,true,,,0x1C
"I2C","data",3.95172014,8.068e-05,true,,,0x02
"I2C","stop",3.95181038,1.99999999e-08,,,,
"I2C","start",3.95181528,1.99999999e-08,,,,
"I2C","address",3.95182478,8.068e-05,true,0x2A,false,
"I2C","data",3.95191028,8.068e-05,true,,,0x1D
"I2C","data",3.95199578,8.068e-05,true,,,0x10
"I2C","stop",3.95208604,1.99999999e-08,,,,
"I2C","start",3.95209102,1.99999995e-08,,,,
"I2C","address",3.95210052,8.07e-05,true,0x2A,false,
"I2C","data",3.95218602,8.07e-05,true,,,0x1E
"I2C","data",3.95227152,8.07e-05,true,,,0x00
"I2C","stop",3.95236178,1.99999999e-08,,,,
"I2C","start",3.952367,1.99999999e-08,,,,
"I2C","address",3.9523765,8.07e-05,true,0x2A,false,
"I2C","data",3.952462,8.07e-05,true,,,0x1F
"I2C","data",3.9525475,8.07e-05,true,,,0x60
"I2C","stop",3.95263776,1.99999999e-08,,,,
"I2C","start",3.95264278,1.99999999e-08,,,,
"I2C","address",3.95265228,8.068e-05,true,0x2A,false,
"I2C","data",3.95273778,8.068e-05,true,,,0x20
"I2C","data",3.95282328,8.068e-05,true,,,0x00
"I2C","stop",3.95291352,1.99999999e-08,,,,
"I2C","start",3.9529186,2.00000004e-08,,,,
"I2C","address",3.9529281,8.068e-05,true,0x2A,false,
"I2C","data",3.9530136,8.068e-05,true,,,0x21
"I2C","data",3.9530991,8.068e-05,true,,,0xA0
"I2C","stop",3.95318934,1.99999999e-08,,,,
"I2C","start",3.95319436,1.99999999e-08,,,,
"I2C","address",3.95320386,8.07e-05,true,0x2A,false,
"I2C","data",3.95328936,8.068e-05,true,,,0x22
"I2C","data",3.95337486,8.068e-05,true,,,0x00
"I2C","stop",3.95346512,1.99999999e-08,,,,
"I2C","start",3.95347034,1.99999999e-08,,,,
"I2C","address",3.95347986,8.068e-05,true,0x2A,false,
"I2C","data",3.95356536,8.068e-05,true,,,0x14
"I2C","data",3.95365084,8.07e-05,true,,,0xE0
"I2C","stop",3.9537411,2.00000004e-08,,,,
"I2C","start",3.95374606,2.00000004e-08,,,,
"I2C","address",3.95375556,8.07e-05,true,0x2A,false,
"I2C","data",3.95384106,8.07e-05,true,,,0x15
"I2C","data",3.95392656,8.07e-05,true,,,0x01
"I2C","stop",3.95401682,1.99999995e-08,,,,
"I2C","start",3.9540228,1.99999999e-08,,,,
"I2C","address",3.9540323,8.07e-05,true,0x2A,false,
"I2C","data",3.9541178,8.07e-05,true,,,0x16
"I2C","data",3.9542033,8.07e-05,true,,,0x0A
"I2C","stop",3.95429356,1.99999999e-08,,,,
"I2C","start",3.95429892,2.00000004e-08,,,,
"I2C","address",3.95430842,8.07e-05,true,0x2A,false,
"I2C","data",3.95439392,8.07e-05,true,,,0x17
"I2C","data",3.95447942,8.07e-05,true,,,0x02
"I2C","stop",3.95456968,1.99999999e-08,,,,
"I2C","start",3.9545748,1.99999999e-08,,,,
"I2C","address",3.9545843,8.07e-05,true,0x2A,false,
"I2C","data",3.9546698,8.07e-05,true,,,0x18
"I2C","data",3.9547553,8.07e-05,true,,,0x2D
"I2C","stop",3.95484556,2.00000004e-08,,,,
"I2C","start",3.95485052,1.99999999e-08,,,,
"I2C","address",3.95486004,8.068e-05,true,0x42,false,
"I2C","data",3.95494554,8.068e-05,true,,,0x7F
"I2C","data",3.95503104,8.068e-05,true,,,0x00
"I2C","stop",3.95512128,1.99999999e-08,,,,
"I2C","start",3.95512626,1.99999999e-08,,,,
"I2C","address",3.95513576,8.068e-05,true,0x42,false,
"I2C","data",3.95522126,8.068e-05,true,,,0x1E
"I2C","data",3.95530676,8.068e-05,true,,,0xC4
"I2C","stop",3.95539702,1.99999999e-08,,,,
"I2C","start",3.95540228,1.99999999e-08,,,,
"I2C","address",3.95541178,8.07e-05,true,0x42,false,
"I2C","data",3.95549728,8.07e-05,true,,,0x1F
"I2C","data",3.95558278,8.07e-05,true,,,0x00
"I2C","stop",3.95567304,1.99999999e-08,,,,
"I2C","start",3.955678,2.00000004e-08,,,,
"I2C","address",3.9556875,8.07e-05,true,0x42,false,
"I2C","data",3.955773,8.07e-05,true,,,0x20
"I2C","data",3.9558585,8.07e-05,true,,,0x00
"I2C","stop",3.95594876,1.99999995e-08,,,,
"I2C","start",3.95595372,1.99999999e-08,,,,
"I2C","address",3.95596322,8.07e-05,true,0x42,false,
"I2C","data",3.95604872,8.07e-05,true,,,0x21
"I2C","data",3.95613422,8.07e-05,true,,,0x0F
"I2C","stop",3.95622448,1.99999999e-08,,,,
"I2C","start",3.95622936,1.99999999e-08,,,,
"I2C","address",3.95623886,8.07e-05,true,0x42,false,
"I2C","data",3.95632436,8.07e-05,true,,,0x22
"I2C","data",3.95640986,8.068e-05,true,,,0x00
"I2C","stop",3.95650012,2.00000004e-08,,,,
"I2C","start",3.95650538,1.99999999e-08,,,,
"I2C","address",3.95651488,8.07e-05,true,0x42,false,
"I2C","data",3.95660038,8.068e-05,true,,,0x23
"I2C","data",3.95668588,8.068e-05,true,,,0x00
"I2C","stop",3.95677614,1.99999999e-08,,,,
"I2C","start",3.95678104,1.99999995e-08,,,,
"I2C","address",3.95679056,8.068e-05,true,0x42,false,
"I2C","data",3.95687606,8.068e-05,true,,,0x1B
"I2C","data",3.95696154,8.07e-05,true,,,0x37
"I2C","stop",3.9570518,2.00000004e-08,,,,
"I2C","start",3.9570568,1.99999999e-08,,,,
"I2C","address",3.9570663,8.068e-05,true,0x42,false,
"I2C","data",3.9571518,8.068e-05,true,,,0x3B
"I2C","stop",3.95724206,1.99999999e-08,,,,
"I2C","start",3.95724682,1.99999999e-08,,,,
"I2C","address",3.95725632,8.07e-05,true,0x42,true,
"I2C","data",3.95734182,8.07e-05,false,,,0x00
"I2C","stop",3.95743208,2.00000004e-08,,,,
"I2C","start",3.95743734,1.99999999e-08,,,,
"I2C","address",3.95744684,8.068e-05,true,0x42,false,
"I2C","data",3.95753234,8.068e-05,true,,,0x3B
"I2C","data",3.95761784,8.068e-05,true,,,0x00
"I2C","stop",3.95770808,1.99999999e-08,,,,
"I2C","start",3.9577131,2.00000004e-08,,,,
"I2C","address",3.9577226,8.07e-05,true,0x42,false,
"I2C","data",3.9578081,8.07e-05,true,,,0x3B
"I2C","stop",3.95789836,1.99999999e-08,,,,
"I2C","start",3.9579032,1.99999999e-08,,,,
"I2C","address",3.9579127,8.068e-05,true,0x42,true,
"I2C","data",3.9579982,8.068e-05,false,,,0x00
"I2C","stop",3.95808844,1.99999999e-08,,,,
"I2C","start",3.95809342,1.99999995e-08,,,,
"I2C","address",3.95810292,8.068e-05,true,0x42,false,
"I2C","data",3.95818842,8.068e-05,true,,,0x3B
"I2C","data",3.95827392,8.068e-05,true,,,0x02
"I2C","stop",3.95836416,1.99999995e-08,,,,
"I2C","start",3.9583696,1.99999999e-08,,,,
"I2C","address",3.95837912,8.068e-05,true,0x42,false,
"I2C","data",3.95846462,8.068e-05,true,,,0x33
"I2C","stop",3.95855486,1.99999995e-08,,,,
"I2C","start",3.95855964,2.00000004e-08,,,,
"I2C","address",3.95856914,8.068e-05,true,0x42,true,
"I2C","data",3.95865464,8.068e-05,false,,,0x04
"I2C","stop",3.9587449,1.99999999e-08,,,,
"I2C","start",3.95874998,1.99999999e-08,,,,
"I2C","address",3.95875948,8.068e-05,true,0x42,false,
"I2C","data",3.95884498,8.068e-05,true,,,0x33
"I2C","data",3.95893048,8.068e-05,true,,,0x04
"I2C","stop",3.95902072,1.99999999e-08,,,,
"I2C","start",3.95902574,1.99999999e-08,,,,
"I2C","address",3.95903524,8.07e-05,true,0x42,false,
"I2C","data",3.95912074,8.07e-05,true,,,0x33
"I2C","stop",3.959211,2.00000004e-08,,,,
"I2C","start",3.95921578,1.99999999e-08,,,,
"I2C","address",3.95922528,8.068e-05,true,0x42,true,
"I2C","data",3.95931078,8.068e-05,false,,,0x04
"I2C","stop",3.95940102,1.99999995e-08,,,,
"I2C","start",3.95940618,1.99999995e-08,,,,
"I2C","address",3.95941568,8.07e-05,true,0x42,false,
"I2C","data",3.95950118,8.07e-05,true,,,0x33
"I2C","data",3.95958668,8.07e-05,true,,,0xB4
"I2C","stop",3.95967694,1.99999999e-08,,,,
"I2C","start",3.95968218,1.99999999e-08,,,,
"I2C","address",3.9596917,8.068e-05,true,0x42,false,
"I2C","data",3.9597772,8.068e-05,true,,,0x2B
"I2C","stop",3.95986744,1.99999999e-08,,,,
"I2C","start",3.95987222,2.00000004e-08,,,,
"I2C","address",3.95988172,8.068e-05,true,0x42,true,
"I2C","data",3.95996722,8.068e-05,false,,,0x17
"I2C","stop",3.96005748,1.99999999e-08,,,,
"I2C","start",3.96006248,1.99999999e-08,,,,
"I2C","address",3.96007198,8.068e-05,true,0x42,false,
"I2C","data",3.96015748,8.068e-05,true,,,0x2B
"I2C","data",3.96024298,8.068e-05,true,,,0x07
"I2C","stop",3.96033324,1.99999995e-08,,,,
"I2C","start",3.96034292,1.99999999e-08,,,,
"I2C","address",3.96035242,8.068e-05,true,0x42,false,
"I2C","data",3.96043792,8.068e-05,true,,,0x2B
"I2C","stop",3.96052816,1.99999999e-08,,,,
"I2C","start",3.960533,2.00000004e-08,,,,
"I2C","address",3.9605425,8.068e-05,true,0x42,true,
"I2C","data",3.960628,8.068e-05,false,,,0x07
"I2C","stop",3.96071824,2.00000004e-08,,,,
"I2C","start",3.96072334,1.99999999e-08,,,,
"I2C","address",3.96073284,8.068e-05,true,0x42,false,
"I2C","data",3.96081834,8.068e-05,true,,,0x2B
"I2C","data",3.96090384,8.068e-05,true,,,0x05
"I2C","stop",3.96099408,2.00000004e-08,,,,
"I2C","start",3.96099922,1.99999999e-08,,,,
"I2C","address",3.96100872,8.07e-05,true,0x42,false,
"I2C","data",3.96109422,8.07e-05,true,,,0x2B
"I2C","stop",3.96118448,1.99999999e-08,,,,
"I2C","start",3.96118926,2.00000004e-08,,,,
"I2C","address",3.96119876,8.068e-05,true,0x42,true,
"I2C","data",3.96128426,8.068e-05,false,,,0x05
"I2C","stop",3.9613745,2.00000004e-08,,,,
"I2C","start",3.96137974,1.99999999e-08,,,,
"I2C","address",3.96138924,8.068e-05,true,0x42,false,
"I2C","data",3.96147474,8.068e-05,true,,,0x2B
"I2C","data",3.96156024,8.068e-05,true,,,0x07
"I2C","stop",3.96165048,2.00000004e-08,,,,
"I2C","start",3.96165578,1.99999999e-08,,,,
"I2C","address",3.9616653,8.068e-05,true,0x42,false,
"I2C","data",3.9617508,8.068e-05,true,,,0x2A
"I2C","stop",3.96184104,1.99999999e-08,,,,
"I2C","start",3.96184582,1.99999999e-08,,,,
"I2C","address",3.96185532,8.068e-05,true,0x42,true,
"I2C","data",3.96194082,8.068e-05,false,,,0x40
"I2C","stop",3.96203108,1.99999995e-08,,,,
"I2C","start",3.9620362,1.99999999e-08,,,,
"I2C","address",3.9620457,8.07e-05,true,0x42,false,
"I2C","data",3.9621312,8.07e-05,true,,,0x2A
"I2C","data",3.9622167,8.07e-05,true,,,0x40
"I2C","stop",3.96230696,2.00000004e-08,,,,
"I2C","start",3.96232406,2.00000004e-08,,,,
"I2C","address",3.96233356,8.068e-05,true,0x42,false,
"I2C","data",3.96241906,8.068e-05,true,,,0x2A
"I2C","stop",3.9625093,2.00000004e-08,,,,
"I2C","start",3.96251458,1.99999999e-08,,,,
"I2C","address",3.96252408,8.068e-05,true,0x42,true,
"I2C","data",3.96260958,8.068e-05,false,,,0x40
"I2C","stop",3.96269982,1.99999995e-08,,,,
"I2C","start",3.96270486,1.99999995e-08,,,,
"I2C","address",3.96271436,8.07e-05,true,0x42,false,
"I2C","data",3.96279986,8.07e-05,true,,,0x2A
"I2C","data",3.96288536,8.07e-05,true,,,0x58
"I2C","stop",3.96297562,1.99999999e-08,,,,
"I2C","start",3.96298056,1.99999999e-08,,,,
"I2C","address",3.96299006,8.07e-05,true,0x42,false,
"I2C","data",3.96307556,8.068e-05,true,,,0x0A
"I2C","data",3.96316106,8.068e-05,true,,,0x02
"I2C","stop",3.96325132,1.99999999e-08,,,,
"I2C","start",3.9632563,1.99999999e-08,,,,
"I2C","address",3.9632658,8.068e-05,true,0x42,false,
"I2C","data",3.9633513,8.068e-05,true,,,0x0F
"I2C","data",3.9634368,8.068e-05,true,,,0x00
"I2C","stop",3.96352706,1.99999999e-08,,,,
"I2C","start",3.96353232,1.99999999e-08,,,,
"I2C","address",3.96354182,8.07e-05,true,0x42,false,
"I2C","data",3.96362732,8.07e-05,true,,,0x0F
"I2C","data",3.96371282,8.07e-05,true,,,0x80
"I2C","stop",3.96380308,1.99999995e-08,,,,
"I2C","start",3.96380824,1.99999995e-08,,,,
"I2C","address",3.96381774,8.07e-05,true,0x3F,false,
"I2C","data",3.96390324,8.07e-05,true,,,0x39
"I2C","data",3.96398874,8.07e-05,true,,,0x00
"I2C","stop",3.964079,1.99999999e-08,,,,
"I2C","start",3.96408382,1.99999999e-08,,,,
"I2C","address",3.96409332,8.068e-05,true,0x3F,false,
"I2C","data",3.96417882,8.068e-05,true,,,0x28
"I2C","stop",3.96426906,1.99999995e-08,,,,
"I2C","start",3.96427384,1.99999999e-08,,,,
"I2C","address",3.96428334,8.07e-05,true,0x3F,true,
"I2C","data",3.96436884,8.07e-05,false,,,0x00
"I2C","stop",3.9644591,1.99999999e-08,,,,
"I2C","start",3.96446432,1.99999999e-08,,,,
"I2C","address",3.96447382,8.07e-05,true,0x3F,false,
"I2C","data",3.96455932,8.07e-05,true,,,0x28
"I2C","data",3.96464482,8.07e-05,true,,,0x20
"I2C","stop",3.96473508,1.99999999e-08,,,,
"I2C","start",3.96474034,1.99999995e-08,,,,
"I2C","address",3.96474984,8.068e-05,true,0x3F,false,
"I2C","data",3.96483534,8.068e-05,true,,,0x28
"I2C","stop",3.9649256,1.99999999e-08,,,,
"I2C","start",3.96493036,2.00000004e-08,,,,
"I2C","address",3.96493988,8.068e-05,true,0x3F,true,
"I2C","data",3.96502538,8.068e-05,false,,,0x20
"I2C","stop",3.96511562,1.99999999e-08,,,,
"I2C","start",3.96512072,2.00000004e-08,,,,
"I2C","address",3.96513022,8.07e-05,true,0x3F,false,
"I2C","data",3.96521572,8.07e-05,true,,,0x28
"I2C","data",3.96530122,8.07e-05,true,,,0x20
"I2C","stop",3.96539148,1.99999999e-08,,,,
